heat_id,timestamp,shift,operator_id,furnace_id,mold_line_id,pattern_id,pattern_age_cycles,season,ambient_temp_C,ambient_humidity_pct,sand_moisture_pct,mold_hardness_B,mold_temp_C,binder_pct,mold_permeability,C_pct,Si_pct,Mn_pct,S_pct,P_pct,Cr_pct,carbon_equivalent,mn_s_ratio_ok,pour_temp_C,superheat_C,pour_rate_kg_per_s,pour_delay_min,cooling_rate_C_per_min,fade_time_min,inoculant_dose_pct,core_moisture_pct,furnace_temp_drift_C,bore_diameter_mm,deck_height_mm,wall_thickness_mm,surface_roughness_Ra_um,defect_class,severity,disposition,customer_complaint,yield_pct,casting_weight_kg,warranty_risk_score,oem_customer
H-2025-03466,2025-09-12 12:59:00,A,OP-104,F2,ML-2,PT-B,315,Monsoon,30.5,93.9,3.89,79.0,41.0,1.86,131.8,3.439,2.062,0.629,0.06,0.057,0.006,4.145,True,1394.2,214.2,7.34,6.13,8.08,5.6,0.263,3.42,5.4,89.4858,219.9743,4.5761,6.35,None,None,OK,False,93.29,216.53,1.45,OEM-ASHOK_LEYLAND
H-2025-03467,2025-09-12 14:04:00,B,OP-217,F2,ML-1,PT-B,316,Monsoon,31.8,82.9,3.27,80.1,44.8,1.86,106.6,3.347,2.16,0.633,0.108,0.055,0.017,4.086,True,1391.6,211.6,6.46,0.63,13.96,16.4,0.162,2.88,7.2,89.5035,219.9992,4.5185,6.21,None,None,OK,False,95.21,220.12,1.79,OEM-MAHINDRA
H-2025-03468,2025-09-12 19:32:00,B,OP-217,F1,ML-2,PT-C,274,Monsoon,27.2,77.8,3.3,79.0,42.8,1.91,111.6,3.41,2.067,0.647,0.069,0.106,0.03,4.134,True,1415.6,235.6,7.34,0.68,6.62,14.8,0.274,3.09,12.2,89.4925,220.0044,4.4596,4.44,None,None,OK,False,96.84,215.07,2.57,OEM-TATA
H-2025-03469,2025-09-12 20:08:00,B,OP-217,F1,ML-1,PT-A,623,Monsoon,31.3,94.3,4.0,78.9,46.6,1.83,114.5,3.249,2.162,0.71,0.1,0.075,0.002,3.994,True,1431.8,251.8,7.45,5.18,10.19,3.5,0.145,3.67,15.2,89.4948,219.9994,4.5658,6.8,None,None,OK,False,93.83,215.09,0.86,OEM-TATA
H-2025-03470,2025-09-12 21:16:00,B,OP-217,F1,ML-1,PT-B,317,Monsoon,28.2,88.3,3.85,78.3,44.5,1.8,126.1,3.138,2.063,0.634,0.098,0.079,0.026,3.852,True,1387.5,207.5,7.4,8.47,10.0,3.2,0.185,3.47,11.7,89.503,219.9516,4.5037,5.76,None,None,OK,False,92.58,214.25,1.72,OEM-TATA
H-2025-03471,2025-09-13 02:50:00,C,OP-308,F2,ML-1,PT-B,318,Monsoon,26.2,90.1,3.12,84.7,37.7,1.95,130.5,3.367,2.267,0.538,0.08,0.057,0.011,4.142,True,1426.9,246.9,6.33,2.24,9.47,9.7,0.207,3.64,-0.3,89.5017,220.0159,4.5058,5.05,None,None,OK,False,96.96,217.57,0.59,OEM-TATA
H-2025-03472,2025-09-13 04:39:00,C,OP-308,F2,ML-1,PT-B,319,Monsoon,26.2,75.5,3.23,79.2,35.4,2.17,128.6,3.26,2.076,0.669,0.092,0.076,0.01,3.977,True,1425.3,245.3,8.64,7.31,11.33,3.8,0.186,2.99,5.9,89.4829,220.0112,4.4325,4.63,Gas_Porosity,Scrap,Scrap,False,90.32,219.73,4.97,OEM-TATA
H-2025-03473,2025-09-13 06:55:00,A,OP-104,F2,ML-2,PT-A,624,Monsoon,27.1,80.7,3.26,86.7,41.9,1.78,122.0,3.588,1.885,0.52,0.074,0.06,0.034,4.236,True,1403.8,223.8,6.07,1.64,8.72,9.2,0.231,3.43,5.6,89.5087,219.9992,4.477,4.55,None,None,OK,False,96.93,214.7,1.49,OEM-TATA
H-2025-03474,2025-09-13 07:32:00,A,OP-104,F1,ML-2,PT-A,625,Monsoon,30.7,93.9,4.16,88.0,42.1,1.98,120.9,3.26,2.039,0.638,0.06,0.077,0.052,3.965,True,1423.9,243.9,6.5,0.11,9.82,3.3,0.279,3.22,14.0,89.4979,220.0234,4.4708,6.08,None,None,OK,False,95.06,218.8,1.73,OEM-TATA
H-2025-03475,2025-09-13 07:52:00,A,OP-104,F1,ML-1,PT-B,320,Monsoon,31.4,78.1,3.21,88.9,45.8,2.12,118.5,3.447,2.146,0.5,0.102,0.069,0.007,4.186,True,1434.8,254.8,8.2,3.88,10.47,20.0,0.171,3.0,13.9,89.4923,220.0202,4.4854,5.79,None,None,OK,False,96.24,208.93,1.16,OEM-MAHINDRA
H-2025-03476,2025-09-13 09:26:00,A,OP-104,F1,ML-1,PT-A,626,Monsoon,26.8,92.5,3.65,85.6,39.5,1.97,113.6,3.27,2.044,0.548,0.075,0.062,0.004,3.972,True,1437.5,257.5,8.66,5.44,8.72,1.0,0.161,3.42,13.2,89.5203,219.9721,4.5261,4.78,None,None,OK,False,93.95,218.21,1.93,OEM-TATA
H-2025-03477,2025-09-13 10:02:00,A,OP-104,F1,ML-1,PT-C,275,Monsoon,31.1,90.4,3.59,88.8,43.7,1.97,97.7,3.353,2.281,0.565,0.112,0.097,0.063,4.145,True,1406.3,226.3,7.06,1.75,10.1,0.9,0.217,3.59,12.5,89.507,220.017,4.4431,5.83,None,None,OK,False,96.38,213.61,2.77,OEM-TATA
H-2025-03478,2025-09-13 10:24:00,A,OP-104,F2,ML-2,PT-C,276,Monsoon,30.5,82.6,3.84,84.0,47.3,1.83,112.7,3.221,2.222,0.574,0.098,0.098,0.016,3.995,True,1406.7,226.7,6.94,3.53,11.71,8.6,0.219,3.05,4.5,89.4855,219.9856,4.4337,4.78,None,None,OK,False,95.7,212.44,2.85,OEM-TATA
H-2025-03479,2025-09-13 10:32:00,A,OP-104,F1,ML-2,PT-B,321,Monsoon,26.3,92.7,4.16,84.9,40.7,2.07,145.0,3.21,2.252,0.574,0.072,0.084,0.005,3.989,True,1434.6,254.6,6.94,0.59,8.49,8.7,0.161,3.58,12.2,89.492,219.977,4.5468,5.13,None,None,OK,False,94.17,212.1,1.58,OEM-ASHOK_LEYLAND
H-2025-03480,2025-09-13 11:03:00,A,OP-104,F1,ML-2,PT-C,277,Monsoon,30.4,93.5,4.01,87.6,44.6,2.11,115.6,3.39,2.036,0.587,0.094,0.05,0.023,4.085,True,1408.7,228.7,6.49,0.47,10.47,1.2,0.269,3.47,12.3,89.4928,220.0061,4.515,6.87,None,None,OK,False,95.73,215.48,1.21,OEM-TATA
H-2025-03481,2025-09-13 14:19:00,B,OP-217,F1,ML-2,PT-B,322,Monsoon,26.2,92.3,4.2,81.3,43.9,2.15,115.0,3.308,2.04,0.634,0.093,0.056,0.042,4.006,True,1423.4,243.4,6.57,0.79,7.61,6.8,0.168,3.48,10.2,89.5123,219.9846,4.4958,4.35,None,None,OK,False,94.93,215.96,1.91,OEM-TATA
H-2025-03482,2025-09-13 16:34:00,B,OP-217,F1,ML-1,PT-A,627,Monsoon,27.6,83.1,4.01,78.9,38.3,2.04,116.0,3.444,2.071,0.612,0.111,0.057,0.007,4.154,True,1410.9,230.9,6.26,1.47,15.08,4.2,0.229,2.98,11.1,89.4903,220.0183,4.5188,5.56,None,None,OK,False,94.65,218.77,2.3,OEM-TATA
H-2025-03483,2025-09-13 19:01:00,B,OP-217,F2,ML-1,PT-A,628,Monsoon,29.2,86.7,3.03,77.7,44.1,1.89,112.6,3.505,1.903,0.596,0.078,0.109,0.121,4.176,True,1400.0,220.0,6.26,1.97,11.34,5.4,0.202,3.17,4.6,89.4916,220.0054,4.4909,5.6,None,None,OK,False,96.97,212.91,4.37,OEM-MAHINDRA
H-2025-03484,2025-09-13 19:43:00,B,OP-217,F2,ML-2,PT-C,278,Monsoon,31.5,81.1,3.74,83.3,43.0,1.94,115.7,3.164,2.222,0.614,0.082,0.094,0.006,3.936,True,1349.9,169.9,6.8,1.38,7.11,8.1,0.242,3.15,1.4,89.4853,220.0256,4.467,4.73,None,None,OK,False,91.24,214.29,3.59,OEM-TATA
H-2025-03485,2025-09-13 20:40:00,B,OP-217,F2,ML-1,PT-A,629,Monsoon,26.6,77.6,3.31,81.4,40.6,1.81,107.0,3.481,2.164,0.691,0.091,0.099,0.028,4.236,True,1425.3,245.3,7.19,1.4,15.32,9.6,0.16,3.21,1.8,89.5099,219.9961,4.4598,5.98,None,None,OK,False,95.74,215.76,3.81,OEM-TATA
H-2025-03486,2025-09-14 00:11:00,C,OP-308,F1,ML-1,PT-C,279,Monsoon,28.1,93.0,3.39,83.0,44.3,1.97,121.9,3.235,2.057,0.671,0.085,0.062,0.014,3.941,True,1405.6,225.6,8.17,4.4,11.19,4.3,0.225,3.17,12.4,89.4964,220.0188,4.5012,3.02,None,None,OK,False,95.71,212.87,1.0,OEM-TATA
H-2025-03487,2025-09-14 06:23:00,A,OP-104,F2,ML-1,PT-A,630,Monsoon,29.5,94.6,3.75,86.6,46.7,2.0,129.9,3.31,2.197,0.512,0.064,0.05,0.005,4.059,True,1407.5,227.5,7.44,5.53,7.81,2.3,0.12,3.06,4.6,89.4856,219.9922,4.5018,5.21,None,None,OK,False,94.62,210.84,1.57,OEM-TATA
H-2025-03488,2025-09-14 14:34:00,B,OP-217,F1,ML-2,PT-A,631,Monsoon,30.4,76.2,3.66,77.9,42.7,2.02,105.7,3.182,2.189,0.615,0.1,0.093,0.001,3.943,True,1423.1,243.1,7.08,2.4,16.59,11.4,0.195,2.49,12.4,89.4727,220.0214,4.4735,6.09,None,None,OK,False,94.71,216.77,4.83,OEM-TATA
H-2025-03489,2025-09-14 21:05:00,B,OP-217,F2,ML-2,PT-B,323,Monsoon,31.5,88.8,4.23,82.2,47.8,2.15,131.5,3.185,2.292,0.555,0.109,0.05,0.006,3.966,True,1401.4,221.4,6.85,0.18,9.48,8.7,0.175,3.53,1.2,89.4955,220.0078,4.5243,4.5,None,None,OK,False,94.93,221.67,0.65,OEM-TATA
H-2025-03490,2025-09-14 23:19:00,C,OP-308,F1,ML-2,PT-C,280,Monsoon,28.8,94.0,3.38,82.8,40.2,1.96,125.3,3.117,2.379,0.543,0.087,0.076,0.025,3.935,True,1420.3,240.3,6.68,2.69,6.75,4.6,0.217,3.68,15.2,89.4888,219.9957,4.5234,5.88,None,None,OK,False,95.97,218.19,1.89,OEM-TATA
H-2025-03491,2025-09-15 01:37:00,C,OP-308,F2,ML-1,PT-C,281,Monsoon,31.0,87.2,3.9,79.8,45.7,1.84,101.2,3.301,2.211,0.521,0.066,0.086,0.001,4.067,True,1405.3,225.3,7.38,2.22,13.22,14.1,0.275,2.73,2.7,89.4949,220.0329,4.451,4.81,Gas_Porosity,Major_Rework,Scrap,False,92.06,215.41,3.53,OEM-TATA
H-2025-03492,2025-09-15 03:47:00,C,OP-308,F1,ML-1,PT-A,632,Monsoon,29.7,75.9,4.09,81.5,46.5,1.92,133.4,3.357,2.091,0.682,0.083,0.055,0.006,4.073,True,1407.8,227.8,7.96,2.76,10.77,0.1,0.168,3.11,11.7,89.515,219.9827,4.5348,5.64,None,None,OK,False,95.89,214.32,1.51,OEM-TATA
H-2025-03493,2025-09-15 04:02:00,C,OP-308,F2,ML-1,PT-A,633,Monsoon,27.2,75.3,4.02,86.9,42.1,2.0,124.4,3.305,2.26,0.622,0.071,0.102,0.044,4.093,True,1398.0,218.0,7.92,0.3,13.96,3.1,0.211,2.97,2.9,89.52,219.9973,4.4941,4.55,None,None,OK,False,94.45,216.57,4.63,OEM-MAHINDRA
H-2025-03494,2025-09-15 04:47:00,C,OP-308,F2,ML-2,PT-B,324,Monsoon,29.5,85.1,2.5,81.3,44.5,2.06,105.0,3.135,2.181,0.667,0.081,0.07,0.0,3.885,True,1421.3,241.3,6.88,3.64,10.58,7.6,0.181,3.59,6.8,89.4868,220.0113,4.4827,4.5,None,None,OK,False,97.33,217.28,1.45,OEM-TATA
H-2025-03495,2025-09-15 06:23:00,A,OP-104,F1,ML-1,PT-C,282,Monsoon,27.9,93.8,4.61,85.7,44.3,1.89,105.8,3.115,2.15,0.559,0.088,0.081,0.012,3.859,True,1384.2,204.2,7.38,3.7,8.53,8.0,0.256,3.35,13.6,89.4864,220.0114,4.5178,4.4,None,None,OK,False,91.99,212.04,2.44,OEM-MAHINDRA
H-2025-03496,2025-09-15 06:58:00,A,OP-104,F2,ML-2,PT-A,634,Monsoon,30.2,80.6,3.85,87.5,40.7,1.89,134.6,3.351,2.026,0.683,0.095,0.085,0.03,4.055,True,1378.3,198.3,8.21,4.49,7.72,0.4,0.216,3.32,4.1,89.4998,219.9796,4.4868,4.08,None,None,OK,False,92.95,213.92,2.02,OEM-TATA
H-2025-03497,2025-09-15 08:02:00,A,OP-104,F1,ML-1,PT-B,325,Monsoon,27.7,82.0,2.74,83.5,43.2,2.04,121.8,3.445,2.079,0.685,0.106,0.078,0.016,4.164,True,1394.7,214.7,7.79,9.72,8.48,1.4,0.185,3.08,12.1,89.5083,219.9749,4.4395,4.36,None,None,OK,False,94.42,213.6,1.75,OEM-TATA
H-2025-03498,2025-09-15 09:14:00,A,OP-104,F1,ML-2,PT-A,635,Monsoon,27.6,90.9,3.51,91.3,42.0,1.83,112.3,3.38,2.21,0.54,0.094,0.065,0.05,4.138,True,1430.7,250.7,6.86,0.66,8.82,15.9,0.232,3.16,13.2,89.5109,219.9905,4.4822,6.0,None,None,OK,False,95.76,212.01,2.15,OEM-MAHINDRA
H-2025-03499,2025-09-15 10:11:00,A,OP-104,F1,ML-2,PT-B,326,Monsoon,31.7,91.0,4.22,87.7,45.1,2.02,123.2,3.574,1.898,0.532,0.069,0.06,0.0,4.227,True,1412.0,232.0,6.33,7.98,6.15,8.9,0.158,3.57,11.1,89.5219,220.0021,4.4744,5.73,None,None,OK,False,92.81,213.52,1.83,OEM-ASHOK_LEYLAND
H-2025-03500,2025-09-15 11:21:00,A,OP-104,F2,ML-1,PT-A,636,Monsoon,31.5,93.9,3.97,83.6,49.2,2.08,110.7,3.345,1.953,0.654,0.095,0.082,0.17,4.024,True,1405.6,225.6,5.24,4.66,7.78,1.8,0.211,3.71,5.4,89.5013,219.9897,4.4895,3.93,None,None,OK,False,94.23,217.31,3.77,OEM-ASHOK_LEYLAND
H-2025-03501,2025-09-15 13:06:00,A,OP-104,F2,ML-2,PT-C,283,Monsoon,28.7,91.8,3.59,85.3,40.8,1.95,115.9,3.388,1.94,0.552,0.081,0.086,0.042,4.063,True,1410.5,230.5,8.69,0.48,10.24,2.3,0.192,3.02,4.0,89.498,220.0019,4.5122,6.16,None,None,OK,False,96.74,215.39,1.74,OEM-ASHOK_LEYLAND
H-2025-03502,2025-09-15 14:46:00,B,OP-217,F1,ML-1,PT-A,637,Monsoon,30.6,86.9,3.7,72.0,40.9,2.05,119.3,3.347,2.224,0.54,0.082,0.093,0.016,4.12,True,1394.0,214.0,9.17,0.35,9.94,6.1,0.228,3.6,13.7,89.4928,220.0254,4.4722,6.53,None,None,OK,False,95.18,215.58,2.05,OEM-TATA
H-2025-03503,2025-09-15 17:27:00,B,OP-217,F2,ML-2,PT-B,327,Monsoon,31.9,93.8,4.04,82.2,48.3,1.79,144.0,3.256,2.181,0.692,0.085,0.072,0.006,4.007,True,1402.8,222.8,7.76,0.78,4.0,10.1,0.123,3.14,5.6,89.4879,220.0061,4.539,5.33,None,None,OK,False,93.55,219.13,1.48,OEM-TATA
H-2025-03504,2025-09-15 18:00:00,B,OP-217,F2,ML-2,PT-B,328,Monsoon,26.5,87.3,3.48,88.5,36.4,1.91,108.6,3.33,2.284,0.595,0.087,0.076,0.038,4.117,True,1354.5,174.5,6.33,5.37,8.46,4.7,0.169,2.64,3.9,89.5056,219.9987,4.5022,4.99,Cold_Shut,Minor_Rework,Rework,False,90.24,213.7,3.43,OEM-TATA
H-2025-03505,2025-09-15 18:51:00,B,OP-217,F2,ML-1,PT-A,638,Monsoon,29.6,87.0,3.63,81.4,45.1,1.82,137.7,3.451,2.003,0.59,0.1,0.059,0.025,4.138,True,1434.7,254.7,6.81,0.15,9.76,5.0,0.189,3.29,1.7,89.5282,220.0116,4.5157,4.22,None,None,OK,False,95.48,217.98,2.93,OEM-TATA
H-2025-03506,2025-09-15 22:39:00,C,OP-308,F1,ML-1,PT-A,639,Monsoon,27.5,75.3,3.7,81.5,44.8,2.03,80.0,3.455,1.916,0.579,0.092,0.093,0.025,4.125,True,1416.4,236.4,6.93,1.38,8.51,11.1,0.138,3.22,12.6,89.5006,219.9904,4.4825,6.94,None,None,OK,False,96.74,214.56,1.58,OEM-TATA
H-2025-03507,2025-09-15 23:20:00,C,OP-308,F2,ML-2,PT-B,329,Monsoon,30.8,84.1,3.36,84.2,47.0,1.58,117.6,3.393,2.272,0.588,0.067,0.06,0.012,4.17,True,1379.0,199.0,7.21,0.58,11.25,3.1,0.129,2.81,2.7,89.5273,219.9882,4.5413,4.57,None,None,OK,False,94.86,216.61,3.13,OEM-TATA
H-2025-03508,2025-09-16 02:02:00,C,OP-308,F2,ML-2,PT-B,330,Monsoon,26.6,75.9,2.92,77.8,40.9,2.07,124.6,3.54,1.945,0.585,0.062,0.086,0.085,4.217,True,1400.6,220.6,7.78,0.4,9.22,7.3,0.246,2.53,5.0,89.517,219.9903,4.5258,4.88,None,None,OK,False,97.56,213.85,3.93,OEM-MAHINDRA
H-2025-03509,2025-09-16 06:02:00,A,OP-104,F2,ML-2,PT-B,331,Monsoon,30.7,93.0,3.6,88.8,48.0,1.85,132.3,3.405,2.162,0.684,0.095,0.093,0.086,4.157,True,1415.1,235.1,7.91,2.17,9.55,10.2,0.193,3.26,4.5,89.4701,220.001,4.4584,3.32,None,None,OK,False,96.47,216.61,4.93,OEM-TATA
H-2025-03510,2025-09-16 06:13:00,A,OP-104,F2,ML-2,PT-B,332,Monsoon,27.2,75.2,3.07,84.4,40.1,1.83,127.4,3.389,1.926,0.64,0.093,0.093,0.015,4.062,True,1412.4,232.4,6.64,1.88,11.74,0.3,0.255,2.9,4.0,89.5089,220.0257,4.4911,6.32,Misrun,Scrap,Scrap,False,92.55,217.47,5.01,OEM-TATA
H-2025-03511,2025-09-16 08:42:00,A,OP-104,F1,ML-1,PT-A,640,Monsoon,28.7,81.1,3.32,82.6,37.5,2.14,80.0,3.53,2.059,0.714,0.104,0.05,0.0,4.233,True,1404.9,224.9,7.79,0.94,13.51,5.6,0.199,3.56,11.0,89.4722,220.0173,4.5729,4.78,None,None,OK,False,96.1,216.55,3.29,OEM-TATA
H-2025-03512,2025-09-16 09:06:00,A,OP-104,F2,ML-1,PT-C,284,Monsoon,30.9,94.9,3.27,83.0,46.2,1.93,138.5,3.264,2.11,0.607,0.084,0.05,0.02,3.984,True,1431.3,251.3,5.09,1.05,10.19,0.7,0.247,3.43,6.6,89.5097,220.019,4.5525,3.44,None,None,OK,False,96.16,210.2,1.23,OEM-TATA
H-2025-03513,2025-09-16 10:52:00,A,OP-104,F1,ML-1,PT-A,641,Monsoon,26.4,90.9,3.85,86.2,41.6,1.88,104.9,3.521,1.869,0.6,0.089,0.058,0.037,4.164,True,1432.4,252.4,8.8,0.97,6.24,16.3,0.155,3.56,12.3,89.4924,219.9765,4.5049,4.52,None,None,OK,False,93.95,216.33,1.48,OEM-TATA
H-2025-03514,2025-09-16 11:27:00,A,OP-104,F1,ML-1,PT-B,333,Monsoon,31.6,90.2,4.06,87.6,48.2,1.99,106.9,3.233,2.368,0.664,0.092,0.056,0.022,4.041,True,1410.6,230.6,6.26,3.13,13.26,0.4,0.227,3.4,16.5,89.5009,219.9887,4.5358,5.92,None,None,OK,False,94.76,216.47,1.43,OEM-TATA
H-2025-03515,2025-09-16 11:41:00,A,OP-104,F2,ML-1,PT-C,285,Monsoon,27.3,89.3,3.45,84.8,39.4,1.98,96.4,3.318,2.005,0.5,0.062,0.113,0.016,4.024,True,1418.6,238.6,7.55,0.41,13.35,1.3,0.143,3.77,4.9,89.4889,220.0223,4.4878,5.57,Gas_Porosity,Minor_Rework,Rework,False,94.92,215.39,4.0,OEM-TATA
H-2025-03516,2025-09-16 17:34:00,B,OP-217,F2,ML-2,PT-C,286,Monsoon,29.0,76.0,3.17,83.1,38.5,1.93,128.1,3.13,2.065,0.58,0.061,0.082,0.016,3.845,True,1384.8,204.8,7.55,3.67,8.41,10.9,0.217,2.84,5.4,89.5077,220.0012,4.5315,5.21,None,None,OK,False,95.3,211.21,2.08,OEM-ASHOK_LEYLAND
H-2025-03517,2025-09-16 18:37:00,B,OP-217,F2,ML-1,PT-A,642,Monsoon,30.4,80.8,3.45,82.4,39.4,2.11,126.6,3.38,2.011,0.593,0.096,0.052,0.184,4.068,True,1374.6,194.6,7.29,1.3,11.51,9.4,0.291,3.15,4.9,89.5294,219.983,4.4628,5.84,None,None,OK,False,94.21,214.71,6.64,OEM-TATA
H-2025-03518,2025-09-16 19:09:00,B,OP-217,F1,ML-1,PT-A,643,Monsoon,26.7,91.0,3.46,77.3,38.2,1.61,114.1,3.509,1.8,0.531,0.091,0.057,0.018,4.128,True,1392.9,212.9,7.56,0.59,8.67,4.1,0.186,2.92,13.5,89.5333,220.0192,4.4529,5.41,None,None,OK,False,95.22,214.08,3.33,OEM-TATA
H-2025-03519,2025-09-16 20:22:00,B,OP-217,F2,ML-2,PT-B,334,Monsoon,29.7,92.9,4.17,83.3,45.6,1.79,103.5,3.237,2.1,0.592,0.105,0.103,0.021,3.972,True,1422.2,242.2,8.27,1.9,8.82,11.7,0.213,3.62,6.5,89.4885,219.9703,4.567,6.16,None,None,OK,False,95.32,220.15,2.62,OEM-TATA
H-2025-03520,2025-09-16 22:59:00,C,OP-308,F2,ML-2,PT-A,644,Monsoon,29.1,82.0,3.24,84.2,42.3,1.79,123.3,3.316,2.033,0.668,0.113,0.098,0.1,4.027,True,1394.9,214.9,6.95,5.54,12.28,5.4,0.189,3.51,6.5,89.4986,220.0091,4.5178,6.21,None,None,OK,False,94.83,221.78,3.59,OEM-TATA
H-2025-03521,2025-09-16 23:43:00,C,OP-308,F1,ML-2,PT-B,335,Monsoon,29.5,80.2,3.32,82.4,39.2,2.19,94.0,3.323,2.228,0.675,0.08,0.051,0.048,4.083,True,1419.1,239.1,7.7,4.91,11.37,8.4,0.215,3.41,10.3,89.5138,219.9774,4.4779,4.58,None,None,OK,False,96.62,214.0,2.28,OEM-TATA
H-2025-03522,2025-09-16 23:54:00,C,OP-308,F2,ML-1,PT-B,336,Monsoon,30.0,79.7,3.23,86.5,40.4,2.15,160.0,3.324,2.147,0.596,0.08,0.089,0.035,4.069,True,1387.8,207.8,6.93,1.97,11.56,0.1,0.198,3.12,6.1,89.5022,220.0144,4.522,6.24,None,None,OK,False,95.81,217.53,2.13,OEM-TATA
H-2025-03523,2025-09-17 00:26:00,C,OP-308,F2,ML-2,PT-A,645,Monsoon,28.5,86.0,4.0,82.8,40.0,1.97,121.4,3.224,1.992,0.542,0.065,0.069,0.1,3.911,True,1421.1,241.1,8.52,1.59,11.88,10.8,0.296,2.85,5.6,89.4929,219.9983,4.514,4.99,None,None,OK,False,95.64,215.61,3.23,OEM-TATA
H-2025-03524,2025-09-17 02:45:00,C,OP-308,F1,ML-1,PT-A,646,Monsoon,27.8,80.8,3.44,85.0,40.6,1.94,140.7,3.355,2.02,0.687,0.093,0.071,0.024,4.052,True,1412.9,232.9,7.36,0.26,14.23,0.5,0.215,3.15,13.0,89.513,220.0149,4.4476,5.67,None,None,OK,False,96.0,215.18,2.84,OEM-MAHINDRA
H-2025-03525,2025-09-17 03:44:00,C,OP-308,F2,ML-1,PT-B,337,Monsoon,27.1,75.4,4.08,79.0,43.5,1.9,130.6,3.538,2.293,0.5,0.06,0.051,0.023,4.32,True,1418.6,238.6,7.38,2.32,12.04,2.5,0.165,2.89,7.4,89.4943,219.9874,4.5096,5.08,Gas_Porosity,Scrap,Scrap,False,90.23,212.16,4.04,OEM-TATA
H-2025-03526,2025-09-17 05:44:00,C,OP-308,F1,ML-2,PT-B,338,Monsoon,31.6,82.8,3.69,87.0,49.6,2.11,116.9,3.29,2.012,0.5,0.07,0.068,0.025,3.983,True,1400.3,220.3,7.3,0.26,9.71,3.8,0.175,3.47,15.6,89.5052,219.9694,4.5234,6.8,Surface_Defects,Minor_Rework,Rework,False,94.76,212.84,1.81,OEM-TATA
H-2025-03527,2025-09-17 06:44:00,A,OP-104,F2,ML-1,PT-A,647,Monsoon,28.4,86.1,4.06,89.6,42.4,1.77,109.4,3.378,2.189,0.567,0.09,0.056,0.082,4.126,True,1441.5,261.5,7.8,2.33,9.67,3.6,0.255,3.15,6.2,89.5094,219.9902,4.5542,4.02,None,None,OK,False,94.12,216.18,2.3,OEM-TATA
H-2025-03528,2025-09-17 07:53:00,A,OP-104,F2,ML-2,PT-A,648,Monsoon,27.7,87.7,3.58,81.3,39.6,2.08,134.4,3.377,2.009,0.5,0.075,0.098,0.035,4.079,True,1436.8,256.8,7.42,2.31,10.44,9.2,0.188,3.17,4.0,89.503,219.9761,4.4867,5.72,None,None,OK,False,95.29,213.36,1.93,OEM-ASHOK_LEYLAND
H-2025-03529,2025-09-17 08:16:00,A,OP-104,F1,ML-1,PT-A,649,Monsoon,26.3,81.9,3.22,81.5,36.1,2.2,120.3,3.303,1.996,0.577,0.084,0.058,0.041,3.987,True,1390.2,210.2,7.41,2.78,10.43,2.1,0.25,3.8,11.2,89.4894,219.9974,4.4402,5.54,None,None,OK,False,95.78,215.24,2.04,OEM-TATA
H-2025-03530,2025-09-17 11:16:00,A,OP-104,F1,ML-1,PT-B,339,Monsoon,30.5,81.3,3.52,85.6,43.6,1.98,135.4,3.383,2.023,0.537,0.082,0.096,0.008,4.09,True,1439.1,259.1,7.15,2.76,10.58,1.9,0.239,3.41,14.1,89.5001,219.9929,4.4729,5.41,None,None,OK,False,95.43,216.28,1.18,OEM-TATA
H-2025-03531,2025-09-17 12:03:00,A,OP-104,F2,ML-1,PT-B,340,Monsoon,29.2,80.7,3.28,90.0,43.3,1.99,118.4,3.304,2.292,0.504,0.068,0.068,0.008,4.091,True,1418.4,238.4,7.26,2.34,7.12,1.9,0.186,3.47,6.9,89.5091,220.0236,4.4752,3.98,None,None,OK,False,96.71,211.74,1.35,OEM-MAHINDRA
H-2025-03532,2025-09-17 15:14:00,B,OP-217,F2,ML-1,PT-C,287,Monsoon,27.1,87.5,2.99,84.3,38.4,1.97,146.1,3.4,1.906,0.5,0.06,0.05,0.019,4.052,True,1411.9,231.9,7.18,0.82,11.05,6.7,0.176,3.15,1.8,89.4963,219.9843,4.4848,4.19,None,None,OK,False,97.9,215.23,0.81,OEM-TATA
H-2025-03533,2025-09-17 15:56:00,B,OP-217,F2,ML-1,PT-C,288,Monsoon,31.4,80.7,3.87,81.1,42.6,1.89,126.8,3.342,2.182,0.562,0.096,0.063,0.036,4.09,True,1415.3,235.3,8.01,0.38,13.6,5.5,0.221,2.86,6.5,89.5041,219.9877,4.5012,5.61,None,None,OK,False,95.8,215.44,1.94,OEM-TATA
H-2025-03534,2025-09-17 16:47:00,B,OP-217,F1,ML-1,PT-B,341,Monsoon,31.6,93.3,3.84,81.2,47.9,1.7,108.4,3.181,2.305,0.598,0.082,0.052,0.028,3.967,True,1432.3,252.3,7.41,1.2,9.93,3.0,0.157,3.7,12.6,89.5085,219.9855,4.5071,4.24,None,None,OK,False,95.11,217.56,1.44,OEM-TATA
H-2025-03535,2025-09-17 17:14:00,B,OP-217,F2,ML-1,PT-C,289,Monsoon,31.3,80.6,3.27,78.5,45.9,1.97,134.8,3.134,2.109,0.504,0.09,0.083,0.09,3.865,True,1388.6,208.6,6.66,4.47,9.96,5.2,0.247,3.59,2.1,89.512,220.013,4.5606,7.05,None,None,OK,False,95.22,215.35,3.59,OEM-MAHINDRA
